Nombre,Apellido,Género,Edad,Endeudamiento,Tipo de pensionista,Delito de mayor gravedad ,Cantidad de hijos,Lugar de residencia,Participación en un voluntariado,Estado civil,Participación anterior,Fumador,Preferencia viaje,Pension anual,Años tributados,Maltrato,Discapacidad
Victorino,Adadia,male,74,True,6,0,2,1,True,1,False,0,2,17724,37,False,0
Debora,Cortina,female,64,False,2,0,1,1,False,2,True,0,3,39999,41,False,0
Eliseo,Gual,male,77,False,5,0,1,1,True,2,False,0,5,15173,40,False,0
Jose,Aliaga,male,83,True,1,0,1,1,False,2,False,0,5,13312,41,False,0
Amado,Fonseca,male,68,False,6,0,1,1,False,2,False,0,3,11837,44,False,0
Romulo,Vara,unknown,67,True,5,0,5,1,True,3,False,0,4,30441,40,False,3
Abril,Tovar,unknown,91,False,4,0,1,1,True,2,False,0,4,16363,44,False,0
Nidia,Esteban,female,59,False,5,0,0,1,False,1,False,0,5,27546,40,False,0
Imelda,Chacón,female,76,False,5,0,1,1,True,2,False,0,3,11845,43,False,3
Juanito,Llabrés,male,77,False,2,0,2,4,False,2,False,0,3,17790,35,False,3
Nadia,Pino,female,81,False,3,0,1,4,True,1,True,0,2,20584,42,False,0
Paloma,Machado,female,72,False,4,0,0,2,False,2,False,1,4,18464,42,False,1
Purificacion,Mateu,unknown,62,False,4,0,1,1,False,1,False,0,1,16494,44,False,0
Mireia,Benito,female,84,False,6,0,2,1,False,1,False,0,3,16879,35,False,0
Modesta,Alcalde,female,61,False,6,0,1,4,True,2,False,0,5,19816,44,False,3
Luis Angel,Alba,unknown,84,False,5,0,2,1,False,2,False,0,1,25792,44,False,0
Antonio,Canet,male,71,False,4,0,3,4,False,1,False,0,1,17040,40,False,0
Ale,Montesinos,male,73,False,1,0,0,1,False,2,False,0,4,15176,40,False,3
Claudio,Ayala,male,63,False,5,0,3,2,False,2,False,0,4,34013,30,False,2
Baltasar,Melero,male,92,False,3,0,7,1,False,2,True,0,5,17945,42,False,0
Vanesa,Figueroa,female,81,False,4,0,2,1,True,2,False,0,3,30158,27,False,0
Telmo,Llano,male,84,False,1,0,2,1,True,1,True,0,2,19911,43,False,3
Apolinar,Luís,male,79,True,3,0,8,1,False,2,True,0,1,31844,43,False,0
Macario,Cano,male,59,False,6,2,2,1,False,3,False,0,2,28581,44,False,0
Natalio,Gisbert,male,64,False,2,0,3,1,False,3,False,0,3,21257,44,False,0
Sandalio,Roma,male,76,False,6,0,1,1,False,2,False,0,3,10989,41,False,0
Edgardo,Cardona,male,98,True,1,0,0,4,True,1,False,0,5,17025,43,False,0
Amado,Cuesta,male,69,False,5,0,2,1,False,2,False,0,5,14270,18,False,0
Maximo,Juárez,unknown,70,False,6,0,2,1,False,3,False,0,2,17703,42,False,0
Eligia,Adadia,female,74,True,2,0,0,1,True,2,False,0,3,18410,42,False,2
Javi,Carrillo,unknown,62,True,2,0,2,1,False,2,False,0,3,18151,20,False,3
Esmeralda,Valero,female,64,True,3,0,2,1,False,3,False,1,3,12577,20,False,2
Juan,Casal,male,64,False,1,0,2,1,False,3,False,0,2,18609,41,False,1
Margarita,Tomás,female,73,False,3,0,1,4,False,2,False,0,1,17034,41,False,3
Aitor,Lloret,male,65,False,6,0,2,1,False,3,False,1,3,15490,41,False,0
Ceferino,Pombo,male,61,False,4,0,3,1,False,2,False,0,1,17542,41,False,3
Aitana,Abad,female,68,False,2,0,5,1,False,2,False,0,3,19450,44,False,1
Marisol,Mayol,female,59,False,5,0,2,1,False,2,False,0,4,14919,42,False,0
Emelina,Salinas,female,72,False,2,0,4,1,True,2,False,1,5,22342,35,False,3
Anunciacion,Roig,unknown,62,False,3,0,1,1,False,3,False,0,2,18110,43,False,0
Eloy,Comas,male,61,False,4,0,0,1,False,3,True,0,3,20456,44,False,0
Manu,Perales,male,70,False,1,0,3,1,False,2,False,0,3,26780,27,False,1
Manu,Roda,male,69,False,6,0,2,4,False,3,False,2,5,17179,36,False,3
Sebastian,Romeu,male,64,False,2,0,2,1,False,3,False,1,1,18058,41,True,0
Cloe,Jordá,unknown,70,True,3,0,2,1,False,2,False,0,2,12092,15,False,0
Felicidad,Enríquez,female,81,False,2,0,1,4,True,3,False,0,4,21668,43,False,1
Marciano,Mosquera,male,71,False,2,0,5,4,True,2,False,1,4,19838,43,False,0
Delia,Tena,female,65,True,1,0,0,4,False,2,False,0,1,18010,40,False,3
Roman,Lobo,male,62,False,6,0,2,1,False,2,False,0,4,12292,35,False,3
Eliseo,Cámara,male,65,False,1,0,2,1,True,3,True,0,3,19440,31,False,0
Nando,Gibert,male,66,False,3,0,2,1,False,2,True,0,3,13378,42,False,0
Benita,Villaverde,female,59,True,4,0,2,1,True,1,False,0,2,13732,30,False,0
Patricia,Álvaro,female,67,True,2,0,2,1,True,1,True,0,1,33893,44,False,0
Erasmo,Tamayo,male,70,False,5,0,2,1,False,2,False,2,1,14585,21,False,3
Rosendo,Aguiló,male,82,True,6,0,1,4,False,1,False,0,2,19363,43,False,0
Marcia,Sanchez,female,59,False,2,0,7,1,True,1,False,0,2,20692,19,False,0
Isa,Peiró,female,78,False,5,0,2,1,True,1,False,0,2,16578,39,False,3
Roldan,Uribe,unknown,69,True,4,0,1,1,True,2,False,0,4,17452,41,False,3
Isidro,Bayona,male,86,False,4,0,2,1,False,2,False,0,1,32613,23,False,3
Americo,Vicens,male,84,False,5,0,1,1,True,2,False,0,4,14836,37,False,0
Jordana,Urrutia,female,80,False,5,0,1,1,True,2,False,0,4,14120,43,False,3
Lara,Sanjuan,female,58,True,6,0,0,1,False,3,False,0,2,28560,43,False,0
Anastasia,Ugarte,female,59,True,4,0,2,1,False,1,True,0,4,13189,41,False,0
Plinio,Tovar,male,76,False,3,0,2,2,True,1,False,0,1,30692,40,False,0
Juan Francisco,Coloma,unknown,67,True,6,0,0,1,True,1,True,0,4,19306,43,False,0
Yago,Ferrero,unknown,63,True,6,0,7,4,False,2,False,0,3,17204,41,False,2
Bibiana,Mariño,female,68,True,3,0,3,1,False,3,False,0,3,16824,41,False,0
Roxana,Armengol,female,65,True,2,0,2,1,True,3,False,0,4,21535,40,False,0
Genoveva,Haro,female,63,False,5,0,2,1,False,1,False,0,2,17047,42,False,0
Patricio,Benítez,male,70,False,4,0,0,1,False,2,True,0,5,25431,34,False,0
Javi,Cobo,unknown,60,False,6,0,1,1,False,1,False,0,2,12046,41,False,0
Carina,Valle,female,63,False,5,0,1,1,False,2,False,0,4,23217,41,False,0
Miguel Angel,Mateo,unknown,76,True,4,0,2,1,False,3,True,0,4,18955,39,False,0
Guillermo,Bermudez,male,79,False,5,0,2,1,False,2,False,0,3,18664,44,False,0
Cirino,Garcés,male,79,False,3,0,6,4,False,1,False,0,4,20775,43,False,0
Jose Ignacio,Vendrell,unknown,69,False,5,2,2,1,False,2,False,0,5,11058,41,False,0
Coral,Lladó,female,75,False,6,0,2,1,False,3,False,0,4,19747,44,False,0
Jose Angel,Salinas,unknown,72,False,4,0,4,1,False,2,False,0,5,21896,40,False,0
Julie,Carbajo,female,65,False,6,0,1,1,False,3,False,0,4,31671,43,False,0
Amalia,Lamas,female,64,False,4,0,2,4,False,3,True,0,3,17413,29,False,0
Adelina,Rodrigo,female,65,False,6,0,2,1,False,3,False,1,4,11696,39,False,0
Palmira,Boada,female,70,False,6,0,1,1,False,2,True,0,4,12871,38,False,0
Azucena,Pinto,female,73,False,6,0,1,1,False,3,False,0,2,23725,35,False,0
Alonso,Olmedo,male,61,False,6,2,3,1,False,2,False,0,3,13064,40,False,0
Miriam,Lucas,female,62,False,5,0,2,1,False,3,False,0,4,30634,17,False,3
Isa,Perez,female,75,False,6,0,1,1,False,2,False,0,3,19665,41,False,0
Maria Carmen,Lucena,unknown,63,False,1,0,2,2,False,1,False,1,5,23193,37,False,0
Borja,Morillo,male,64,False,1,0,2,1,False,2,False,1,1,11468,39,False,3
Cornelio,Bermudez,male,68,False,1,0,8,1,False,2,False,1,2,20187,24,False,0
Bernarda,Rocamora,female,77,False,4,0,1,1,True,2,False,0,2,19200,19,False,0
Fermin,Ocaña,unknown,86,False,6,0,1,1,True,1,False,0,3,18596,34,False,0
Sigfrido,Cazorla,male,83,False,2,0,2,4,False,1,False,0,3,11312,41,False,2
Apolinar,Aragón,male,63,False,2,0,0,1,False,3,False,0,5,26965,20,False,3
Cesar,Hurtado,male,76,False,3,0,3,2,False,2,False,0,4,20470,35,False,0
Marcelino,Verdejo,male,68,False,6,0,1,1,True,2,True,0,4,15470,44,False,0
Luciano,Gonzalo,male,61,True,4,0,1,1,False,2,False,0,3,23762,28,False,0
Lalo,Sevilla,unknown,67,False,1,0,0,1,False,2,False,0,4,19290,41,False,1
Rebeca,Jordán,female,72,False,6,0,1,1,False,2,False,0,4,20303,42,False,0
Esperanza,Fabra,female,80,False,4,0,1,1,True,2,True,0,3,13318,29,False,0
Vicente,Crespo,male,83,True,4,0,0,1,True,3,True,0,3,27812,24,False,0
Custodia,Miranda,female,63,False,5,0,4,4,False,1,False,1,3,11420,42,False,0
Rosario,Aramburu,male,59,False,6,0,2,1,False,2,False,0,2,30857,22,False,0
Mirta,Castro,female,65,False,2,0,1,1,False,2,False,0,3,11843,44,False,0
Clotilde,Lucena,female,75,True,1,0,2,1,False,1,False,0,5,12965,21,False,0
Carmela,Pedrero,female,75,True,2,0,8,1,False,2,True,1,1,17136,42,False,0
Juan,Goñi,male,83,True,6,0,1,1,False,2,False,0,3,21074,39,False,0
Nieves,Belda,female,79,False,5,0,1,1,False,2,False,0,4,17826,32,False,0
Eva Maria,Castañeda,unknown,84,False,2,0,7,1,True,2,False,0,2,19516,27,False,0
Pilar,Gimenez,female,77,False,1,0,2,1,False,3,False,0,3,23062,39,False,0
Lupe,Palacio,mostly_female,62,False,2,0,0,1,False,1,False,0,3,23036,44,False,0
Calista,Carrión,female,74,False,3,0,1,1,False,2,False,0,5,15058,43,False,3
Lazaro,Ortuño,male,84,False,6,0,5,1,True,2,False,0,4,14372,39,False,0
Kike,Gálvez,unknown,71,False,1,0,2,6,False,3,False,0,4,16421,40,False,0
Anastasio,Gálvez,male,81,False,2,0,2,2,False,2,False,0,3,15208,38,False,3
Aitana,Gimeno,female,60,False,4,0,2,1,True,2,True,0,3,17322,42,False,0
Desiderio,Manjón,male,70,False,5,0,2,1,False,2,False,0,2,18765,44,False,0
Victor,Leon,male,91,True,2,0,4,1,False,2,False,1,2,16748,42,False,0
Ruth,Haro,female,80,False,6,0,1,4,True,2,False,0,3,18819,16,False,0
Hipolito,Nadal,male,77,True,6,0,2,1,False,2,False,0,4,12230,40,False,3
Asdrubal,Solís,male,73,False,6,0,0,1,False,2,False,0,3,14503,42,False,0
Eleuterio,Casares,male,61,True,2,0,2,1,False,1,False,0,5,19431,40,False,0
Nydia,Martínez,female,68,False,1,0,0,1,True,3,False,0,1,18849,32,False,0
Micaela,Garcés,female,59,False,4,0,2,1,False,2,False,0,3,12800,40,False,3
Rico,Villalobos,male,75,False,4,0,2,1,False,2,False,0,4,20318,44,False,0
Selena,Ramis,female,73,False,2,0,2,1,True,2,True,0,1,17646,20,False,0
Mamen,Cruz,unknown,91,True,5,0,1,1,False,2,False,0,4,36595,34,False,0
Silvestre,Fuentes,male,78,False,4,0,2,1,False,2,False,0,4,11535,34,False,3
Melania,Moreno,female,96,False,5,0,1,1,False,2,False,0,3,14328,44,False,2
Edmundo,Pereira,male,81,False,5,0,0,6,False,1,False,0,1,16614,37,False,0
Romulo,Alarcón,unknown,74,False,2,0,2,4,False,1,False,0,3,39888,22,False,0
Nicanor,Rebollo,male,59,False,5,0,2,1,False,2,False,1,5,21924,44,False,0
Nazaret,Barranco,unknown,75,False,3,0,0,1,True,2,False,0,3,30463,27,False,0
Juan Jose,Arce,unknown,75,False,6,0,2,1,False,3,False,0,4,20356,42,False,0
Jose Angel,Pujol,unknown,68,False,5,0,1,2,False,1,False,0,5,26948,29,False,0
Marc,Cánovas,male,70,False,2,0,1,1,True,2,False,0,2,25057,36,False,3
Jose Miguel,Rosado,unknown,80,True,6,0,4,1,True,2,False,0,3,16437,43,False,0
Eligia,Rocha,female,67,False,4,0,2,1,True,3,False,0,4,13423,43,False,0
Maria Jose,Camps,unknown,60,False,4,0,2,2,False,2,False,1,2,20637,23,False,0
Nazario,Nebot,male,65,False,3,0,0,1,False,2,False,0,3,11305,42,False,3
Gil,Fuster,male,62,False,3,0,3,1,False,2,False,0,4,19474,44,False,0
Belen,Gilabert,unknown,70,True,1,0,2,1,False,2,False,0,1,18547,41,False,3
Mauricio,Carvajal,male,77,True,4,0,2,4,False,1,False,1,1,27565,40,False,3
Fortunato,Rius,male,59,True,6,0,2,1,False,3,False,0,5,17268,42,False,0
Esteban,Barrera,male,70,False,6,0,2,1,True,3,False,0,4,15731,29,False,2
Hernan,Palmer,unknown,81,False,1,0,2,1,False,2,False,0,5,19421,43,False,0
Milagros,Fonseca,female,58,False,4,0,2,4,True,3,False,0,1,29725,30,False,0
Obdulia,Carrillo,female,70,False,6,0,0,1,True,2,False,0,3,13118,37,False,0
Alfonso,Bayo,male,69,True,3,0,0,1,False,2,False,0,4,17678,31,False,0
Baldomero,Valencia,male,67,True,3,0,2,1,False,1,True,0,4,23930,42,False,3
Cloe,Gárate,unknown,70,False,4,0,0,1,False,2,False,0,4,29812,41,False,2
Micaela,Vizcaíno,female,64,False,6,0,0,1,True,2,False,0,2,21320,41,False,3
Crescencia,Vega,female,61,False,1,0,1,1,False,3,False,0,4,29832,23,False,0
Carmelo,Fuente,male,73,False,6,0,0,2,True,1,False,0,3,11968,39,False,1
Jesus,Almansa,mostly_male,69,True,3,0,1,4,True,1,False,0,1,29000,43,False,0
Constanza,Barceló,female,67,False,5,0,2,4,False,2,False,0,4,19430,36,False,3
Nerea,Lara,female,73,False,1,0,2,1,False,1,False,2,4,29461,17,False,0
Eduardo,Ferrándiz,male,59,True,3,0,2,4,False,2,True,0,1,12951,27,False,0
Lupe,Toledo,mostly_female,59,False,5,0,1,1,False,1,False,0,3,23138,22,False,0
Roman,Rosa,male,71,False,2,0,1,4,False,2,False,1,1,20904,23,False,0
Mamen,Alcázar,unknown,80,False,3,0,1,1,False,2,False,0,1,19132,30,False,0
Feliciano,Ordóñez,male,73,False,6,0,2,1,True,1,False,0,1,26681,35,False,0
Macaria,Casal,female,77,False,1,0,2,4,False,2,False,0,2,13632,42,False,0
Oriana,Somoza,female,62,False,6,0,2,1,True,2,False,1,2,18560,40,False,0
Maxi,Beltrán,mostly_female,61,False,1,0,1,1,False,2,False,1,4,12874,40,False,0
Candela,Lorenzo,female,80,False,5,2,0,1,False,2,False,0,3,30059,40,False,0
Zoraida,Rosales,female,61,False,6,0,5,4,True,2,False,0,4,18150,38,False,3
Claudio,Enríquez,male,84,False,2,0,0,4,True,2,False,0,4,20106,26,False,0
Jafet,Arjona,male,80,False,1,0,1,1,True,2,False,0,4,27864,42,False,2
Graciana,Guerra,female,70,False,5,0,3,1,False,2,False,0,3,16314,32,False,1
Seve,García,male,61,False,1,0,2,1,False,2,False,0,3,20376,38,False,3
Victor,Gilabert,male,72,False,1,0,0,1,True,2,False,0,3,14127,35,False,0
Matilde,Balaguer,female,58,False,1,0,2,4,True,2,False,0,1,16739,40,False,0
Asdrubal,Narváez,male,72,True,1,0,1,4,False,2,False,0,4,18068,42,False,0
Melisa,Vazquez,female,63,False,6,0,2,1,False,3,False,0,2,24970,25,False,0
Duilio,Durán,male,63,False,3,0,0,1,False,3,False,0,4,17002,41,False,3
Anunciacion,Amat,unknown,67,True,3,0,4,1,True,2,False,0,3,14465,36,False,0
Julieta,Porcel,female,84,False,3,0,2,1,False,2,False,0,4,20768,43,False,3
Luis Miguel,Ayala,unknown,72,False,3,0,3,1,False,2,True,0,1,11977,42,False,3
Charo,Llorens,unknown,59,True,2,0,8,2,False,2,False,0,1,22079,43,False,0
Constanza,Martín,female,65,False,6,0,1,1,False,2,True,0,4,16832,41,False,0
Guiomar,Echevarría,female,58,False,4,0,2,1,False,2,True,0,4,24173,41,False,3
Leandro,Vives,male,68,False,5,0,0,1,False,2,False,0,4,20320,39,False,0
Isaias,Nieto,male,75,False,1,0,1,2,True,3,False,1,5,11863,24,False,0
Tiburcio,Marcos,male,65,False,1,0,1,1,False,3,False,0,4,12456,42,False,3
Olivia,Lloret,female,81,True,5,0,0,1,False,2,False,0,5,30627,39,False,0
Cebrian,Osorio,unknown,70,False,2,0,5,2,False,2,False,0,2,17973,42,False,2
Vilma,Abella,female,89,False,2,0,2,4,False,3,False,0,4,21500,29,False,0
Ildefonso,Uría,male,77,False,4,0,2,1,False,3,False,0,4,19369,42,False,0
Zaida,Mármol,female,67,False,5,0,2,1,False,2,False,1,4,15412,37,False,0
Ciriaco,Cózar,male,82,False,4,0,0,1,False,2,False,0,5,12408,40,False,0
Martin,Leiva,male,63,False,1,0,0,1,False,2,False,0,2,15417,31,False,0
Alejandro,Valencia,male,66,True,1,0,1,1,False,2,True,0,5,15371,37,False,3
Nestor,Belda,male,70,False,6,0,2,1,False,1,False,0,3,19428,43,False,0
Mario,Albero,male,60,False,3,0,1,2,False,3,False,0,2,18797,43,False,0
Jose,Villalonga,male,67,False,3,0,2,1,False,2,False,0,4,14188,43,False,2
Paco,Fuster,male,65,False,6,0,2,1,True,2,False,0,3,11064,43,False,0
Sebastian,Morcillo,male,90,True,3,0,2,1,True,2,False,0,4,21704,44,False,0
Fortunato,Noriega,male,77,False,6,0,1,1,True,2,False,0,3,20245,35,False,0
Severiano,Álamo,male,69,True,6,2,1,1,False,3,True,0,4,20305,40,False,0
Maite,Arribas,female,72,False,1,0,0,1,False,3,False,0,5,16139,38,False,0
Eulalia,Blanes,female,60,False,1,0,2,1,True,2,False,0,2,34851,15,False,0
Alberto,Morante,male,59,False,1,0,1,1,False,2,False,0,5,22982,31,False,3
Santiago,Casals,male,69,False,2,0,2,1,False,2,False,0,3,18088,44,False,0
Roque,Molins,male,58,False,6,0,1,1,False,2,False,1,5,12108,23,False,1
Yolanda,Pujol,female,83,False,6,0,1,2,False,2,True,0,1,18110,40,False,0
Geronimo,Briones,male,69,False,5,0,1,1,False,2,True,0,3,20273,41,False,0
Leonel,Núñez,male,78,False,6,0,2,1,False,2,False,0,3,17088,38,False,0
Xiomara,Valls,female,90,False,5,0,4,1,False,3,False,0,4,15989,41,False,1
Claudia,Pareja,female,72,False,2,0,5,4,False,2,False,1,3,15315,44,False,3
Ruperto,Suarez,unknown,78,False,6,0,5,1,False,2,False,1,3,12936,34,False,0
Roque,Guardia,male,61,False,4,0,0,2,True,2,False,0,2,23669,44,False,0
Aroa,Hernandez,unknown,63,False,1,0,2,1,False,3,False,0,5,22987,44,False,0
Adan,Vélez,male,77,False,5,0,0,2,False,2,False,0,4,30088,31,False,0
Nacho,Álvaro,male,72,False,4,0,2,1,False,3,False,1,4,19119,43,False,3
Raquel,Huguet,female,66,False,6,0,1,1,False,2,False,0,4,23217,41,False,0
Maria Dolores,Correa,unknown,60,False,1,0,0,1,True,2,False,0,3,13100,41,False,0
Melchor,Ibarra,male,59,False,3,0,2,1,True,3,False,0,4,13081,39,False,0
Andres Felipe,Aranda,unknown,60,False,4,0,1,1,True,1,False,0,3,25509,40,False,0
Adrian,Bartolomé,male,64,False,2,0,2,1,False,2,False,0,3,24690,32,False,0
Candelas,Vallés,female,58,False,4,0,1,1,True,2,False,0,3,15354,43,False,0
Cayetana,Busquets,female,73,False,2,0,2,1,True,1,True,0,3,22643,35,False,0
Roxana,Alfaro,female,67,False,4,0,2,1,False,3,False,0,1,35872,43,False,0
Eva Maria,Peinado,unknown,69,False,5,0,1,1,False,2,False,0,3,19264,23,False,0
Desiderio,Berenguer,male,79,False,4,0,3,1,False,2,False,2,5,16738,31,False,0
Candela,Sacristán,female,63,False,5,0,0,1,False,3,False,0,4,18570,34,False,0
Candelas,Montenegro,female,72,False,6,0,2,1,False,2,False,0,3,15685,27,False,0
Juliana,Badía,female,60,False,1,0,4,4,True,2,False,0,4,16615,36,False,0
Alonso,Hurtado,male,77,False,6,0,1,1,False,2,False,0,5,13329,36,False,3
Pastor,Rosado,male,69,False,4,0,1,1,False,2,False,0,1,17882,42,False,0
Blas,Cañas,male,83,False,1,0,0,1,False,1,False,0,5,28511,41,False,1
Geraldo,Lobo,male,60,False,6,0,2,1,False,2,False,0,4,15972,43,False,0
Manuelita,Bertrán,unknown,77,False,6,0,0,1,True,2,False,0,2,17904,37,False,3
Saturnino,Vara,male,66,False,4,0,6,1,True,2,False,0,3,21387,44,False,0
Bernardino,Sancho,male,70,False,5,0,3,1,True,2,False,0,2,18924,41,False,2
Calixto,Salvador,male,58,False,6,0,4,1,False,3,False,1,2,24949,36,False,0
Atilio,Sastre,male,79,False,1,0,2,1,True,3,False,0,4,27302,42,False,0
Lupe,Arroyo,mostly_female,66,False,2,0,2,1,False,3,True,0,4,24950,40,False,0
Anselmo,Macias,male,62,False,1,0,1,1,False,2,False,0,3,18019,31,False,0
Armando,Trillo,male,84,False,4,0,2,1,False,2,False,0,5,17961,33,False,0
Imelda,Pereira,female,81,False,3,0,0,1,False,2,False,0,3,17189,44,False,3
Fabian,Benítez,male,81,False,2,0,2,1,False,2,False,0,5,15013,36,False,0
Nieves,Higueras,female,76,False,6,0,1,1,True,2,False,0,1,23536,44,False,0
Lalo,Salas,unknown,70,False,3,0,0,1,False,2,False,0,2,13320,40,False,0
Cristobal,Serrano,unknown,60,False,1,0,2,1,False,2,False,0,4,16084,30,False,3
Pepito,Izaguirre,unknown,72,False,2,0,2,4,False,2,False,0,3,14265,43,False,3
Maria Del Carmen,Gordillo,unknown,68,False,2,3,0,1,True,3,False,0,2,16642,32,False,2
Augusto,Arcos,male,68,False,2,0,1,1,True,2,True,0,1,12090,37,False,0
Jordan,Bustos,male,59,False,1,0,0,4,False,1,False,0,2,12292,44,False,3
Calixta,Montenegro,female,78,False,6,0,1,1,True,2,False,0,4,25109,29,False,0
Nidia,Alcaraz,female,98,False,3,0,2,4,True,2,False,1,1,23854,41,False,3
Griselda,Menéndez,female,73,False,1,0,6,4,False,2,False,0,4,12853,27,True,0
Irma,Ferreras,female,59,True,1,0,2,1,False,1,False,0,3,19221,37,False,3
Juliana,Domingo,female,67,False,6,0,2,1,False,3,False,1,2,26877,42,False,0
Jovita,Sarmiento,female,74,False,2,0,2,1,False,3,False,0,3,13162,44,False,0
Filomena,Torrijos,female,68,False,5,0,3,1,False,2,False,1,5,26309,16,False,0
Nelida,Murillo,unknown,69,False,3,0,1,1,False,2,False,0,3,12011,41,False,0
Galo,Pardo,male,60,False,6,0,3,1,False,2,True,0,2,19987,40,False,0
Eugenio,Cuevas,male,94,False,6,0,0,4,True,2,False,2,2,20999,28,False,3
Yaiza,Valls,unknown,70,False,5,2,1,4,False,1,False,0,1,20040,40,False,3
Isabela,Moll,female,65,True,5,0,0,1,False,2,False,1,3,18500,41,False,0
Juan Pablo,Alvarado,unknown,81,True,4,0,2,4,False,1,False,0,2,26656,40,False,2
Yaiza,Ibañez,unknown,71,False,1,0,2,1,False,3,False,0,2,11008,29,False,0
Saturnino,Egea,male,69,False,2,0,2,1,True,2,False,0,4,19693,28,False,0
Dominga,Muro,female,64,False,3,0,1,6,False,3,True,0,4,14790,41,False,0
Luisina,Camino,unknown,73,True,6,0,1,1,False,3,False,0,4,11920,43,False,0
Mohamed,Vilar,male,84,False,6,0,2,1,False,2,True,0,5,13498,43,False,1
Liliana,Vargas,female,60,False,3,0,1,1,False,3,False,0,4,16164,40,False,3
Samu,Santamaría,male,66,True,3,0,2,1,False,3,False,0,1,24188,44,False,3
Borja,Blasco,male,77,False,4,0,1,1,False,1,False,1,3,13362,41,False,0
Telmo,Ferrando,male,58,False,1,0,0,4,False,2,False,0,2,18100,37,False,0
Ambar,Hernández,unknown,60,False,6,0,1,1,True,3,False,0,1,27737,44,False,3
Wilfredo,Pagès,male,79,False,6,0,2,1,True,1,False,0,3,12626,41,False,0
Ale,Montero,male,68,False,5,0,0,1,False,1,False,0,4,22868,42,False,0
Sarita,Torrens,female,68,False,2,0,1,4,False,2,False,0,4,30876,43,False,3
Cecilio,Castell,male,77,False,4,0,6,1,False,2,False,0,3,25656,37,False,3
Ramona,Navas,female,72,False,6,0,2,1,False,3,False,0,3,18036,38,False,0
Fausto,Viana,male,84,False,2,0,1,1,False,3,False,0,2,13307,27,False,3
Florentina,Albero,female,58,False,5,0,2,1,False,2,False,1,3,12680,32,False,0
Jose,Iniesta,male,77,False,1,0,1,1,True,2,True,0,3,19494,25,False,2
Timoteo,Giner,male,81,False,2,0,2,1,False,3,False,0,2,18048,37,False,0
Isaac,Dominguez,male,73,False,6,0,2,1,True,2,False,0,5,20025,42,False,0
Virginia,Franch,female,93,False,5,0,1,1,False,3,False,0,4,17251,37,False,3
Manuela,Cámara,female,78,False,4,0,1,1,False,3,False,0,4,13360,38,False,0
Loreto,Marqués,male,64,False,3,3,2,1,True,2,False,1,4,19624,40,False,0
Itziar,Pereira,female,67,False,3,0,2,1,False,1,False,0,2,22827,31,False,0
Gonzalo,Duarte,male,73,False,1,0,1,1,False,1,False,0,1,18163,41,False,3
Octavia,Gisbert,female,59,True,4,0,2,4,True,2,False,0,2,22997,40,False,0
Araceli,Romero,female,66,False,4,0,0,1,False,3,False,0,4,19422,35,False,0
Maria Pilar,Barco,unknown,64,False,4,0,2,1,True,2,False,0,4,14390,16,False,0
Sergio,Rosales,male,60,False,2,0,1,1,False,1,False,0,1,11068,30,False,0
Belen,Roca,unknown,58,False,1,0,1,1,False,2,False,0,5,20728,38,False,0
Joaquina,Figueras,female,67,False,3,0,1,2,True,2,False,0,4,19958,42,False,0
Victoriano,Castañeda,male,72,False,6,0,4,1,True,2,False,0,3,14225,43,False,1
Anastasio,Castell,male,63,True,3,0,2,4,False,3,False,0,2,28233,20,False,0
Adelaida,Giménez,female,63,False,4,0,1,1,False,2,False,0,1,16769,44,False,0
Marco,Soriano,male,60,False,2,3,2,1,True,3,False,0,4,25649,44,False,0
Narciso,Bayón,male,58,False,2,0,4,1,True,2,False,0,2,21147,21,False,3
Angelina,Pacheco,female,62,False,3,0,2,1,True,2,False,0,2,17783,41,False,0
Edgardo,Pintor,male,58,False,6,0,5,1,True,3,True,0,1,18501,42,False,3
