viaje_id,jubilado_id,nombre,apellido,edad,pension_anual,años_tributados,numero_propiedades,nacionalidad_española,geografico_id,ciudad,comunidad_autonoma,es_costa,cantidad_hijos,estado_civil,participacion_anterior,maltrato,tipo_discapacidad,enfermedad_nivel,historial_judicial,endeudamiento,participacion_voluntariado,fumador,preferencia_internacional,preferencia_viaje_1,preferencia_viaje_2,preferencia_viaje_3,participacion_activa,mes_ultimo_viaje,puntos
9,64345,Hipolito,Marcos,83,19762.0,43,1,True,21,La Gomera,Canarias,True,8,Casado,False,False,Grado 0,Leve,Sin delitos,False,False,False,False,14,9,115,False,,39.61
9,97044,Marino,Rocamora,95,22382.0,43,1,True,49,Pontevedra,Galicia,True,8,Soltero,False,False,Grado 0,Media,Sin delitos,False,True,False,False,77,61,139,False,,39.61
9,78931,Hernan,Belmonte,83,11172.0,43,2,True,2,Cadiz,Andalucia,True,8,Soltero,False,False,Grado 1,Leve,Sin delitos,False,False,False,False,147,117,141,False,,39.61
9,87724,Hernando,Arnau,79,15173.0,43,1,True,7,Malaga,Andalucia,True,8,Viudo,True,False,Grado 0,Ninguna,Sin delitos,False,True,False,False,15,134,59,False,,39.61
9,43724,Cebrian,Segarra,66,12526.0,43,2,True,43,Valencia,Comunidad Valenciana,True,8,Viudo,False,False,Grado 0,Media,Sin delitos,False,True,False,False,29,46,40,False,,39.557357413059194
9,45048,Flavia,Esparza,83,14228.0,42,2,True,40,Tarragona,Cataluna,True,8,Casado,False,False,Grado 0,Ninguna,Sin delitos,False,True,False,False,106,148,27,False,,39.49
9,60144,Severiano,Manzano,75,18754.0,43,1,True,57,Vizcaya,Pais Vasco,True,7,Viudo,False,False,Grado 0,Ninguna,Sin delitos,False,True,False,False,31,1,150,False,,39.46022009948851
9,80348,Nieves,Iborra,78,12109.0,41,1,True,46,La Coruna,Galicia,True,3,Viudo,False,False,Grado 0,Media,Sin delitos,False,True,False,False,117,146,2,False,,39.4528076424886
9,34693,Reinaldo,Reig,81,11321.0,31,2,True,13,Gijon,Principado de Asturias,True,8,Casado,False,False,Grado 0,Ninguna,Sin delitos,False,True,True,False,9,105,117,False,,39.42
9,60640,Heraclio,Mena,86,12645.0,41,1,True,7,Malaga,Andalucia,True,4,Viudo,False,False,Grado 0,Leve,Sin delitos,False,True,False,False,35,110,56,False,,39.37
9,15227,Leonel,Romero,84,14224.0,43,1,True,56,Guipuzcoa,Pais Vasco,True,2,Viudo,False,False,Grado 0,Media,Sin delitos,False,True,False,False,37,119,85,False,,39.36
10,12131,Telmo,Córdoba,77,15329.0,35,2,True,24,Ciudad Real,Castilla-La Mancha,False,8,Viudo,False,False,Grado 0,Leve,Sin delitos,False,False,False,False,10,39,92,False,,45.982917775298496
10,81750,Francisco Javier,Alcaraz,79,14015.0,41,1,True,51,Madrid,Comunidad de Madrid,False,0,Viudo,False,False,Grado 0,Media,Sin delitos,False,True,False,False,10,97,20,False,,44.62
10,52840,Sebastian,Vilar,89,18450.0,43,1,True,50,Logrono,La Rioja,False,5,Casado,False,False,Grado 1,Ninguna,Sin delitos,False,True,False,False,10,130,105,False,,44.36
10,29546,Timoteo,Soria,78,13872.0,40,1,True,6,Jaen,Andalucia,False,2,Viudo,False,False,Grado 0,Media,Sin delitos,False,True,False,True,141,2,10,False,,42.8328076424886
10,12563,Herminio,Rivero,74,17760.0,43,2,True,56,Guipuzcoa,Pais Vasco,True,7,Viudo,False,False,Grado 0,Ninguna,Sin delitos,False,True,False,False,10,99,136,False,,42.727282327668725
10,21091,Milagros,Flor,75,16929.0,43,2,True,50,Logrono,La Rioja,False,8,Viudo,False,False,Grado 0,Media,Sin delitos,False,False,False,True,101,41,96,False,,42.71022009948851
10,70490,Clara,Blazquez,81,12974.0,41,1,True,9,Huesca,Aragon,False,2,Viudo,False,False,Grado 1,Media,Sin delitos,False,True,False,False,48,12,96,False,,42.62
10,34120,Artemio,Barrena,81,11382.0,43,1,True,51,Madrid,Comunidad de Madrid,False,5,Soltero,False,False,Grado 0,Leve,Sin delitos,False,True,False,False,107,57,103,False,,42.61
10,94353,Carlota,Garay,75,12970.0,40,2,True,8,Sevilla,Andalucia,False,8,Casado,False,False,Grado 0,Media,Sin delitos,False,True,False,False,71,44,136,False,,42.60022009948851
10,25829,Isabela,Llopis,76,13282.0,44,0,True,50,Logrono,La Rioja,False,5,Viudo,False,False,Grado 0,Leve,Sin delitos,False,False,False,False,92,36,68,False,,42.568743712711814
10,61280,Martina,Escalona,78,12213.0,44,1,True,11,Zaragoza,Aragon,False,8,Casado,False,False,Grado 0,Ninguna,Leve,False,True,False,True,79,110,98,False,,42.56280764248861
10,67061,Herberto,Niño,72,19787.0,41,1,True,10,Teruel,Aragon,False,8,Viudo,False,False,Grado 0,Leve,Sin delitos,False,True,False,False,76,29,28,False,,42.53790956163169
10,47918,Marcial,Higueras,79,19143.0,40,1,True,39,Lerida,Cataluna,False,8,Viudo,False,False,Grado 0,Ninguna,Sin delitos,False,False,False,False,126,43,117,False,,42.5
10,87507,Vito,Moraleda,89,17906.0,40,1,True,6,Jaen,Andalucia,False,7,Casado,False,False,Grado 0,Media,Sin delitos,False,True,False,False,79,56,107,False,,42.5
10,78385,Amalia,Batlle,79,13765.0,42,2,True,12,Oviedo,Principado de Asturias,False,8,Viudo,False,False,Grado 0,Leve,Sin delitos,False,False,True,False,28,75,56,False,,42.49
11,96302,Piedad,Segarra,80,11920.0,44,2,True,43,Valencia,Comunidad Valenciana,True,2,Viudo,False,False,Grado 0,Leve,Sin delitos,False,True,False,True,11,106,27,False,,42.730000000000004
11,71776,Carmina,Mateo,80,12198.0,42,1,True,56,Guipuzcoa,Pais Vasco,True,2,Casado,False,False,Grado 3,Media,Sin delitos,False,True,False,True,11,134,62,False,,42.49
11,9151,Esteban,Cortés,84,11545.0,42,1,True,51,Madrid,Comunidad de Madrid,False,2,Viudo,False,False,Grado 0,Leve,Sin delitos,False,False,False,False,11,98,59,False,,40.74
11,13277,Estela,Prats,78,18947.0,41,2,True,55,Alava,Pais Vasco,False,4,Viudo,False,False,Grado 0,Media,Sin delitos,False,True,True,False,11,110,86,False,,40.4528076424886
11,51453,Tono,Olivé,88,14436.0,31,3,True,48,Orense,Galicia,True,6,Viudo,False,True,Grado 0,Ninguna,Sin delitos,False,False,False,False,11,143,129,False,,40.17
11,46465,Eustaquio,Pera,80,14070.0,39,1,True,22,Santander,Cantabria,True,1,Viudo,False,False,Grado 0,Leve,Sin delitos,False,True,False,True,11,46,124,False,,39.879999999999995
11,51257,Gisela,Cortés,73,11257.0,44,2,True,32,Salamanca,Castilla y Leon,False,4,Viudo,False,False,Grado 0,Leve,Sin delitos,False,True,False,False,107,11,55,False,,39.869866528028226
11,91879,Urbano,Coll,82,15909.0,40,1,True,13,Gijon,Principado de Asturias,True,7,Casado,False,False,Grado 0,Leve,Sin delitos,False,False,True,True,11,99,93,False,,39.75
11,24405,Teofila,Valenciano,97,19369.0,43,2,True,39,Lerida,Cataluna,False,7,Casado,False,True,Grado 0,Ninguna,Sin delitos,False,False,True,False,11,118,112,False,,39.61
11,95237,Elena,Diéguez,82,15805.0,43,1,True,1,Almeria,Andalucia,True,6,Soltero,False,False,Grado 0,Leve,Sin delitos,False,True,False,False,21,14,132,False,,39.36
11,42756,Ruth,Baeza,95,14192.0,44,1,True,43,Valencia,Comunidad Valenciana,True,5,Viudo,False,False,Grado 0,Leve,Sin delitos,False,False,False,False,29,117,61,False,,39.230000000000004
11,25466,Noemi,Arranz,70,17287.0,37,2,True,37,Barcelona,Cataluna,True,8,Viudo,False,False,Grado 3,Media,Sin delitos,False,True,False,False,72,1,33,False,,39.13012317426763
11,75922,Georgina,Alonso,96,12992.0,41,1,True,52,Murcia,Region de Murcia,True,5,Soltero,False,False,Grado 0,Media,Sin delitos,False,True,False,False,104,94,86,False,,39.12
12,25094,Maximiano,Solano,97,15823.0,40,3,True,53,Cartagena,Region de Murcia,True,6,Viudo,False,False,Grado 0,Leve,Sin delitos,False,False,False,False,12,145,105,False,,41.5
12,27134,Gonzalo,Daza,92,14651.0,44,3,True,3,Cordoba,Andalucia,False,1,Viudo,False,False,Grado 0,Media,Sin delitos,False,True,False,False,12,123,25,False,,40.980000000000004
12,61132,Albina,Torrent,82,14694.0,39,1,True,7,Malaga,Andalucia,True,4,Viudo,False,False,Grado 0,Media,Sin delitos,False,False,True,False,12,147,44,False,,40.879999999999995
12,37417,Jose Angel,Folch,82,13519.0,41,2,True,38,Gerona,Cataluna,False,2,Viudo,False,False,Grado 0,Leve,Sin delitos,False,True,False,True,12,148,83,False,,40.62
12,2331,Tomasa,Escribano,79,13638.0,43,1,True,3,Cordoba,Andalucia,False,5,Casado,False,False,Grado 0,Leve,Sin delitos,False,True,False,False,63,12,49,False,,40.36
12,11948,Dafne,Molina,76,11227.0,31,1,True,53,Cartagena,Region de Murcia,True,6,Viudo,False,False,Grado 0,Leve,Sin delitos,False,False,False,True,12,83,64,False,,40.25874371271181
12,68431,Juan Carlos,Asenjo,72,14294.0,44,1,True,37,Barcelona,Cataluna,True,1,Viudo,False,False,Grado 0,Media,Sin delitos,False,True,False,True,12,80,44,False,,40.14790956163169
12,30456,Renata,Melero,79,11614.0,40,1,True,22,Santander,Cantabria,True,2,Viudo,False,False,Grado 0,Leve,Sin delitos,False,False,False,False,12,128,42,False,,40.0
12,42497,Griselda,Llano,92,15331.0,44,1,True,37,Barcelona,Cataluna,True,5,Casado,False,False,Grado 0,Leve,Sin delitos,False,True,False,False,132,144,12,False,,39.730000000000004
12,43620,Susanita,Tovar,90,22595.0,41,1,True,24,Ciudad Real,Castilla-La Mancha,False,8,Casado,False,False,Grado 0,Leve,Sin delitos,False,False,False,False,12,75,116,False,,39.37
12,75685,Juan Francisco,Arce,97,13826.0,40,2,True,49,Pontevedra,Galicia,True,8,Casado,False,False,Grado 0,Leve,Sin delitos,False,False,False,False,86,12,10,False,,39.25
12,33121,Magdalena,Rios,83,12965.0,43,1,True,41,Alicante,Comunidad Valenciana,True,8,Casado,False,False,Grado 0,Leve,Sin delitos,False,False,False,False,35,92,74,False,,39.11
12,59437,Osvaldo,Macias,78,13378.0,40,1,True,1,Almeria,Andalucia,True,3,Viudo,False,False,Grado 0,Media,Sin delitos,False,True,False,True,38,49,106,False,,39.0828076424886
12,17178,Lupe,Parra,76,18849.0,44,2,True,49,Pontevedra,Galicia,True,8,Casado,False,False,Grado 0,Media,Sin delitos,False,True,False,True,47,37,8,False,,39.068743712711814
12,54050,Carmelo,Ávila,68,13632.0,44,1,True,2,Cadiz,Andalucia,True,6,Viudo,False,False,Grado 2,Leve,Sin delitos,False,True,False,False,118,146,83,False,,39.06343234494119
12,2858,Ezequiel,Ureña,72,11402.0,43,2,True,19,Santa Cruz de Tenerife,Canarias,True,6,Viudo,False,True,Grado 0,Leve,Sin delitos,False,False,False,False,142,42,139,False,,39.02790956163169
13,41137,Lucas,Catalá,78,17241.0,44,1,True,44,Badajoz,Extremadura,False,6,Casado,False,False,Grado 0,Media,Sin delitos,False,False,False,False,13,133,134,False,,44.81280764248861
13,45137,Perla,Manuel,76,18366.0,39,2,True,39,Lerida,Cataluna,False,8,Casado,False,False,Grado 0,Leve,Sin delitos,False,True,False,False,13,32,127,False,,43.96874371271181
13,54419,Roman,Macias,90,16111.0,42,2,False,27,Toledo,Castilla-La Mancha,False,6,Viudo,False,False,Grado 1,Ninguna,Sin delitos,False,True,False,False,88,83,11,False,,42.49
13,47171,Climaco,Dueñas,91,17488.0,42,2,True,6,Jaen,Andalucia,False,8,Viudo,False,False,Grado 0,Leve,Sin delitos,False,False,False,True,110,15,84,False,,42.49
13,43256,Leonor,Julián,79,11608.0,42,2,True,12,Oviedo,Principado de Asturias,False,5,Casado,False,False,Grado 0,Media,Sin delitos,False,True,False,False,123,81,61,False,,42.49
13,32360,Clara,Ribes,92,11906.0,35,1,True,12,Oviedo,Principado de Asturias,False,7,Viudo,False,False,Grado 0,Ninguna,Sin delitos,False,False,False,False,51,117,22,False,,42.4
13,50749,Soledad,Mora,79,11374.0,41,1,True,25,Cuenca,Castilla-La Mancha,False,8,Casado,False,False,Grado 0,Ninguna,Sin delitos,False,False,False,False,92,101,66,False,,42.37
13,76222,Hernan,Duarte,79,11893.0,41,1,True,39,Lerida,Cataluna,False,1,Viudo,False,False,Grado 1,Media,Sin delitos,False,True,False,True,37,149,69,False,,42.37
13,57208,Mariana,Barrera,67,11713.0,44,1,True,55,Alava,Pais Vasco,False,5,Viudo,False,False,Grado 0,Media,Sin delitos,False,True,False,False,15,66,79,False,,42.36784744164585
13,6104,Sol,Alarcón,77,11968.0,42,1,True,31,Palencia,Castilla y Leon,False,4,Casado,False,True,Grado 0,Leve,Sin delitos,False,True,False,False,81,70,54,False,,42.32291777529849
13,96238,Aurelia,Cano,72,14050.0,43,1,True,12,Oviedo,Principado de Asturias,False,7,Casado,False,False,Grado 0,Media,Sin delitos,False,True,False,False,57,47,16,False,,42.27790956163169
13,6095,Amaya,Vázquez,79,13926.0,40,1,False,8,Sevilla,Andalucia,False,5,Casado,False,True,Grado 0,Ninguna,Sin delitos,False,True,False,False,100,90,103,False,,42.25
13,29433,Valerio,Peña,84,11710.0,44,2,True,35,Valladolid,Castilla y Leon,False,2,Casado,False,False,Grado 0,Ninguna,Sin delitos,False,True,False,False,13,126,33,False,,42.230000000000004
13,2033,Amilcar,Figuerola,84,20579.0,41,1,True,51,Madrid,Comunidad de Madrid,False,5,Viudo,False,False,Grado 0,Leve,Sin delitos,False,True,False,False,127,98,34,False,,42.12
13,24356,Adalberto,Gilabert,79,18778.0,41,2,True,24,Ciudad Real,Castilla-La Mancha,False,6,Viudo,False,False,Grado 0,Leve,Sin delitos,False,True,False,False,64,63,133,False,,42.12
13,25046,Teresita,Sebastián,73,12306.0,44,0,True,4,Granada,Andalucia,False,5,Casado,False,False,Grado 0,Ninguna,Sin delitos,False,False,False,False,13,24,9,False,,42.119866528028226
13,77819,Soraya,Mendoza,77,11585.0,42,1,True,51,Madrid,Comunidad de Madrid,False,5,Viudo,False,False,Grado 0,Leve,Sin delitos,False,False,False,False,105,144,76,False,,42.07291777529849
13,83577,Gustavo,Galiano,77,15292.0,44,1,True,51,Madrid,Comunidad de Madrid,False,8,Casado,False,False,Grado 0,Leve,Sin delitos,False,False,False,False,117,102,54,False,,42.062917775298494
14,80511,Dimas,Cazorla,80,11017.0,44,2,True,39,Lerida,Cataluna,False,4,Viudo,False,False,Grado 0,Ninguna,Sin delitos,False,False,False,True,14,56,142,False,,45.730000000000004
14,38951,Melchor,Trujillo,86,13507.0,42,1,True,30,Leon,Castilla y Leon,False,2,Viudo,False,False,Grado 0,Ninguna,Sin delitos,False,True,False,False,14,51,54,False,,45.24
14,90211,Beatriz,Garcia,84,11985.0,41,1,True,35,Valladolid,Castilla y Leon,False,2,Viudo,False,False,Grado 0,Leve,Sin delitos,False,False,False,True,14,41,20,False,,43.87
14,78776,Agustina,Pinedo,80,20576.0,37,2,True,51,Madrid,Comunidad de Madrid,False,6,Viudo,False,False,Grado 0,Leve,Sin delitos,False,True,False,False,40,14,76,False,,43.14
14,26371,Griselda,Ruiz,92,13181.0,43,0,True,59,Melilla,Melilla,True,0,Viudo,False,False,Grado 0,Media,Sin delitos,False,True,False,False,14,70,48,False,,43.11
14,43900,Juan,Izquierdo,93,18072.0,44,1,True,34,Soria,Castilla y Leon,False,2,Casado,False,False,Grado 0,Media,Sin delitos,False,True,False,True,14,150,126,False,,42.730000000000004
14,35456,Bibiana,Piñol,80,17009.0,44,2,True,4,Granada,Andalucia,False,5,Viudo,False,False,Grado 0,Media,Sin delitos,False,False,False,False,38,112,14,False,,42.730000000000004
14,12374,Arsenio,Azcona,82,11315.0,40,1,True,51,Madrid,Comunidad de Madrid,False,4,Viudo,False,False,Grado 0,Leve,Sin delitos,False,False,False,False,127,135,14,False,,42.5
14,22798,Renato,Escribano,74,11437.0,44,2,True,9,Huesca,Aragon,False,4,Viudo,False,False,Grado 0,Ninguna,Sin delitos,False,True,False,False,58,88,14,False,,42.34728232766872
14,46745,Loida,Córdoba,76,12026.0,42,2,True,4,Granada,Andalucia,False,7,Viudo,False,False,Grado 0,Leve,Sin delitos,False,False,True,False,148,14,50,False,,42.32874371271181
14,63496,Nilda,Blanes,84,18318.0,44,0,True,25,Cuenca,Castilla-La Mancha,False,2,Casado,False,False,Grado 0,Leve,Sin delitos,False,True,False,True,14,38,48,False,,42.230000000000004
14,48993,Vidal,Céspedes,89,15055.0,40,1,True,27,Toledo,Castilla-La Mancha,False,6,Viudo,False,False,Grado 0,Ninguna,Sin delitos,False,False,False,False,146,44,131,False,,42.0
14,93520,Narciso,Tejera,81,18340.0,42,1,True,9,Huesca,Aragon,False,7,Viudo,False,False,Grado 0,Ninguna,Sin delitos,False,False,False,False,65,25,40,False,,41.99
14,41184,Saturnino,Cobo,81,14283.0,44,2,True,51,Madrid,Comunidad de Madrid,False,2,Viudo,False,False,Grado 0,Media,Sin delitos,False,True,False,False,109,124,58,False,,41.980000000000004
14,68018,Julia,Parra,79,16542.0,44,2,True,23,Albacete,Castilla-La Mancha,False,7,Viudo,False,False,Grado 0,Leve,Sin delitos,False,False,False,False,38,95,124,False,,41.980000000000004
14,90208,Montserrat,Llorens,77,12320.0,41,1,True,51,Madrid,Comunidad de Madrid,False,8,Viudo,False,False,Grado 0,Ninguna,Leve,False,False,False,True,126,68,110,False,,41.952917775298495
14,53921,Francisco Jose,Figuerola,84,15317.0,41,1,True,8,Sevilla,Andalucia,False,6,Casado,False,False,Grado 0,Leve,Sin delitos,False,True,False,True,115,108,70,False,,41.87
14,39023,Maria Angeles,Nogués,74,11677.0,42,1,True,24,Ciudad Real,Castilla-La Mancha,False,6,Viudo,False,False,Grado 0,Leve,Sin delitos,False,False,False,False,86,94,35,False,,41.85728232766873
14,95411,Maria Manuela,Vergara,75,13510.0,33,1,True,55,Alava,Pais Vasco,False,5,Viudo,False,True,Grado 0,Leve,Sin delitos,False,True,False,False,113,128,41,False,,41.760220099488514
14,24875,Marcos,Pinto,100,15601.0,40,1,True,51,Madrid,Comunidad de Madrid,False,4,Viudo,False,False,Grado 0,Media,Sin delitos,False,False,False,True,98,141,39,False,,41.75
14,62969,Haroldo,Llorens,75,16477.0,43,1,True,51,Madrid,Comunidad de Madrid,False,7,Casado,False,False,Grado 0,Media,Sin delitos,False,True,False,False,47,133,23,False,,41.71022009948851
14,44896,Antonio,Lara,71,22911.0,40,1,True,51,Madrid,Comunidad de Madrid,False,7,Casado,False,True,Grado 0,Media,Sin delitos,False,True,False,False,36,14,72,False,,41.70134901148242
15,6328,Xavier,Casares,79,13267.0,44,1,True,34,Soria,Castilla y Leon,False,2,Soltero,False,False,Grado 0,Media,Sin delitos,False,True,False,True,15,134,86,False,,44.980000000000004
15,7612,Jose Angel,Muro,77,12739.0,44,1,True,6,Jaen,Andalucia,False,2,Viudo,False,False,Grado 0,Media,Sin delitos,False,False,False,False,15,99,85,False,,44.812917775298494
15,11024,Felipa,Cabañas,92,15236.0,40,1,True,4,Granada,Andalucia,False,2,Viudo,False,False,Grado 0,Ninguna,Sin delitos,False,True,False,False,15,46,71,False,,44.5
15,52982,Roque,Arjona,76,15581.0,43,1,True,8,Sevilla,Andalucia,False,8,Viudo,True,False,Grado 0,Ninguna,Sin delitos,False,False,False,False,15,88,47,False,,44.19874371271182
15,99960,Mateo,Zaragoza,68,14559.0,43,2,True,28,Avila,Castilla y Leon,False,5,Viudo,False,False,Grado 1,Ninguna,Sin delitos,False,True,False,False,15,61,78,False,,43.44343234494119
15,83729,Sandra,Serna,84,12518.0,44,2,True,50,Logrono,La Rioja,False,1,Viudo,False,False,Grado 0,Media,Sin delitos,False,False,False,False,15,148,92,False,,43.230000000000004
15,98223,Dan,Comas,91,23963.0,40,3,True,50,Logrono,La Rioja,False,8,Soltero,False,False,Grado 0,Leve,Sin delitos,False,True,False,True,15,136,67,False,,42.75
15,98711,Domingo,García,73,12124.0,44,2,True,6,Jaen,Andalucia,False,4,Viudo,False,False,Grado 0,Leve,Sin delitos,False,False,False,False,15,142,67,False,,42.369866528028226
15,81758,Ceferino,Uribe,80,18373.0,40,1,True,51,Madrid,Comunidad de Madrid,False,2,Viudo,False,False,Grado 0,Media,Sin delitos,False,True,False,False,109,15,74,False,,42.25
15,73967,Teodoro,Laguna,82,11932.0,40,1,True,51,Madrid,Comunidad de Madrid,False,1,Viudo,False,False,Grado 0,Ninguna,Sin delitos,False,True,False,False,49,15,91,False,,41.75
15,13298,Lorenzo,Alfonso,87,11493.0,42,1,True,37,Barcelona,Cataluna,True,4,Casado,False,False,Grado 0,Ninguna,Sin delitos,False,True,False,False,15,139,75,False,,41.74
15,95162,Celestina,Cisneros,84,15059.0,39,2,True,51,Madrid,Comunidad de Madrid,False,6,Casado,False,False,Grado 0,Media,Sin delitos,False,True,False,False,49,133,79,False,,41.629999999999995
15,38981,Javi,Arnau,87,15192.0,41,1,True,51,Madrid,Comunidad de Madrid,False,2,Viudo,False,False,Grado 0,Media,Sin delitos,False,True,True,False,120,140,15,False,,41.62
15,33819,Miguel Angel,Hernando,99,21237.0,43,2,True,55,Alava,Pais Vasco,False,7,Viudo,False,False,Grado 0,Leve,Sin delitos,False,False,False,False,60,113,123,False,,41.61
15,2994,Victoria,Doménech,81,20193.0,43,2,True,44,Badajoz,Extremadura,False,7,Viudo,False,False,Grado 0,Leve,Sin delitos,False,False,False,True,75,59,135,False,,41.61
15,68954,Leoncio,Somoza,78,11727.0,44,1,True,55,Alava,Pais Vasco,False,2,Viudo,False,False,Grado 0,Ninguna,Sin delitos,False,True,False,False,53,119,65,False,,41.56280764248861
15,13481,Leticia,Silva,87,15552.0,36,1,True,50,Logrono,La Rioja,False,8,Viudo,False,False,Grado 0,Leve,Sin delitos,False,False,True,False,31,69,34,False,,41.519999999999996
16,99055,Fanny,Costa,91,12047.0,43,4,True,50,Logrono,La Rioja,False,5,Viudo,False,False,Grado 0,Media,Sin delitos,False,False,False,False,16,110,96,False,,45.36
16,19694,Alejandra,Borrell,82,13745.0,43,1,True,50,Logrono,La Rioja,False,4,Casado,False,False,Grado 0,Leve,Sin delitos,False,True,False,True,16,73,51,False,,45.11
16,88428,Marianela,Alcolea,81,17923.0,41,0,True,11,Zaragoza,Aragon,False,4,Viudo,False,False,Grado 0,Ninguna,Sin delitos,False,True,True,False,16,71,48,False,,44.62
16,57582,Maria Pilar,Martorell,80,16473.0,44,2,True,36,Zamora,Castilla y Leon,False,2,Viudo,False,False,Grado 0,Media,Sin delitos,False,True,True,False,16,39,66,False,,42.980000000000004
16,11006,Jose,Batlle,77,20549.0,35,1,True,12,Oviedo,Principado de Asturias,False,4,Viudo,False,False,Grado 0,Leve,Sin delitos,False,True,False,False,16,26,100,False,,42.732917775298496
